hash,from,to,value,timeStamp,blockNumber,tokenSymbol,contractAddress,isError,gasPrice,gasUsed
AlphaHomora_70241,0x78206de30d4529d37ddcac01cf91f187170f05d5,0xf19f89e677c67af46d398e91fb8f0e6734882d96,0.00092,1655890955,0,,,0,0,0
AlphaHomora_70242,0x78206de30d4529d37ddcac01cf91f187170f05d5,0x7423379b3bad33756655766aecd314b7954e9f40,0.001,1655891206,0,,,0,0,0
AlphaHomora_70243,0x78206de30d4529d37ddcac01cf91f187170f05d5,0x7423379b3bad33756655766aecd314b7954e9f40,0.0015,1655891525,0,,,0,0,0
AlphaHomora_70244,0x78206de30d4529d37ddcac01cf91f187170f05d5,0xf19f89e677c67af46d398e91fb8f0e6734882d96,0.0015,1655891525,0,,,0,0,0
AlphaHomora_70245,0xe06ffa8146bbdeccbaaf72b6043b29091071aeb8,0x2e7367bf715f05c7833c89c09ee39f4010558378,0.05,1655891549,0,,,0,0,0
AlphaHomora_70246,0x2e5d207a4c0f7e7c52f6622dcc6eb44bc0fe1a13,0x9f5334648296d45b57b19582f360419724ba2908,0.002,1655891556,0,,,0,0,0
AlphaHomora_70247,0x78206de30d4529d37ddcac01cf91f187170f05d5,0xf19f89e677c67af46d398e91fb8f0e6734882d96,0.001,1655892026,0,,,0,0,0
AlphaHomora_70248,0x661d0eaf85b3af039aa457473e5d448b2ce38ce6,0x0bc456d7bd68b3123ed91ff4caabaff6ac1cf694,0.1195,1655892664,0,,,0,0,0
AlphaHomora_70249,0xae40daa871a517adf9b54e8df1c9b541177aceb1,0x85a19dd2ad0d1d2b25bb164810fad08cdc0b33d7,0.5,1655892720,0,,,0,0,0
AlphaHomora_70250,0x78206de30d4529d37ddcac01cf91f187170f05d5,0x7423379b3bad33756655766aecd314b7954e9f40,0.002,1655893329,0,,,0,0,0
AlphaHomora_70251,0x78206de30d4529d37ddcac01cf91f187170f05d5,0xf19f89e677c67af46d398e91fb8f0e6734882d96,0.000916,1655894527,0,,,0,0,0
AlphaHomora_70252,0xbf44c60307ba42e1044e7c78f3cfa6c3d6207e57,0x2894cda881022bd6369d2de1fef2f75e595e1121,0.01983,1655894882,0,,,0,0,0
AlphaHomora_70253,0x78206de30d4529d37ddcac01cf91f187170f05d5,0xf19f89e677c67af46d398e91fb8f0e6734882d96,0.004,1655894939,0,,,0,0,0
AlphaHomora_70254,0x8594d8e9483473626908648a5539d9d65ca2fe8d,0x2e7367bf715f05c7833c89c09ee39f4010558378,0.05,1655894948,0,,,0,0,0
AlphaHomora_70255,0x78206de30d4529d37ddcac01cf91f187170f05d5,0x7423379b3bad33756655766aecd314b7954e9f40,0.0015,1655895917,0,,,0,0,0
AlphaHomora_70256,0x78206de30d4529d37ddcac01cf91f187170f05d5,0xf19f89e677c67af46d398e91fb8f0e6734882d96,0.0015,1655895917,0,,,0,0,0
AlphaHomora_70257,0x78206de30d4529d37ddcac01cf91f187170f05d5,0xf19f89e677c67af46d398e91fb8f0e6734882d96,0.0015,1655896049,0,,,0,0,0
AlphaHomora_70258,0x00000000003b3cc22af3ae1eac0440bcee416b40,0x981dddebb44019fcf0231c599d92bd20d0dfbbed,0.0082262372190989,1655896049,0,,,0,0,0
AlphaHomora_70259,0x78206de30d4529d37ddcac01cf91f187170f05d5,0x7423379b3bad33756655766aecd314b7954e9f40,0.0015,1655896049,0,,,0,0,0
AlphaHomora_70260,0x78206de30d4529d37ddcac01cf91f187170f05d5,0xf19f89e677c67af46d398e91fb8f0e6734882d96,0.0015,1655896049,0,,,0,0,0
AlphaHomora_70261,0x78206de30d4529d37ddcac01cf91f187170f05d5,0x7423379b3bad33756655766aecd314b7954e9f40,0.0015,1655896049,0,,,0,0,0
AlphaHomora_70262,0x78206de30d4529d37ddcac01cf91f187170f05d5,0x7423379b3bad33756655766aecd314b7954e9f40,0.0015,1655896221,0,,,0,0,0
AlphaHomora_70263,0x78206de30d4529d37ddcac01cf91f187170f05d5,0xf19f89e677c67af46d398e91fb8f0e6734882d96,0.0015,1655896221,0,,,0,0,0
AlphaHomora_70264,0x78206de30d4529d37ddcac01cf91f187170f05d5,0xf19f89e677c67af46d398e91fb8f0e6734882d96,0.001,1655896280,0,,,0,0,0
AlphaHomora_70265,0x78206de30d4529d37ddcac01cf91f187170f05d5,0xf19f89e677c67af46d398e91fb8f0e6734882d96,0.0015,1655896280,0,,,0,0,0
AlphaHomora_70266,0x78206de30d4529d37ddcac01cf91f187170f05d5,0x7423379b3bad33756655766aecd314b7954e9f40,0.0015,1655896280,0,,,0,0,0
AlphaHomora_70267,0x78206de30d4529d37ddcac01cf91f187170f05d5,0x7423379b3bad33756655766aecd314b7954e9f40,0.0015,1655896280,0,,,0,0,0
AlphaHomora_70268,0x78206de30d4529d37ddcac01cf91f187170f05d5,0xf19f89e677c67af46d398e91fb8f0e6734882d96,0.0015,1655896280,0,,,0,0,0
AlphaHomora_70269,0x78206de30d4529d37ddcac01cf91f187170f05d5,0xf19f89e677c67af46d398e91fb8f0e6734882d96,0.001,1655896297,0,,,0,0,0
AlphaHomora_70270,0x1b63e884871aff9a6a55fdd30dbcb82d647d5f99,0x27b4ccb700a16d3929ec26852f73a735bb152d61,0.7255,1655896363,0,,,0,0,0
AlphaHomora_70271,0x88bbc65ce4703f6e44b7c308851c1d636b9d5568,0xac1649099f5274b1b45ca06d528ade98bac23105,0.01,1655896765,0,,,0,0,0
AlphaHomora_70272,0x78206de30d4529d37ddcac01cf91f187170f05d5,0xf19f89e677c67af46d398e91fb8f0e6734882d96,0.001,1655897728,0,,,0,0,0
AlphaHomora_70273,0x78206de30d4529d37ddcac01cf91f187170f05d5,0x7423379b3bad33756655766aecd314b7954e9f40,0.0015,1655897776,0,,,0,0,0
AlphaHomora_70274,0x78206de30d4529d37ddcac01cf91f187170f05d5,0xf19f89e677c67af46d398e91fb8f0e6734882d96,0.0015,1655897776,0,,,0,0,0
AlphaHomora_70275,0xd3e446fb78ecb951ad3be73a1bb5abf8788dfa21,0x8fa6747cad91482a91046c9213f5f2e9d88a877b,0.10666351,1655898468,0,,,0,0,0
AlphaHomora_70276,0xc12e1e375df111450331626319658eee047b632e,0x301b61bc0538686609c9262043256ae5333199e6,0.2810433692289827,1655899111,0,,,0,0,0
AlphaHomora_70277,0xe04814c66bb18d749b4fafe47d4b8a4b7c7e9953,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655899241,0,,,0,0,0
AlphaHomora_70278,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655899324,0,,,0,0,0
AlphaHomora_70279,0x000000000035b5e5ad9019092c665357240f594e,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655899324,0,,,0,0,0
AlphaHomora_70280,0x35b3114d93a8af1b23b56ea2ac11f3d8e78bd24e,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655899354,0,,,0,0,0
AlphaHomora_70281,0x70e5177ef05e0f731b628153e2354222605c4e42,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655899430,0,,,0,0,0
AlphaHomora_70282,0x24902aa0cf0000a08c0ea0b003b0c0bf600000e0,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655899430,0,,,0,0,0
AlphaHomora_70283,0xff9d616637ed5ab3c455511e2374aa2d837c2c1d,0xa32523371390b0cc4e11f6bb236ecf4c2cdea101,3.10598337,1655899438,0,,,0,0,0
AlphaHomora_70284,0xb222752ffe62812ee77aa06f8f7d3afa768101e7,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655900701,0,,,0,0,0
AlphaHomora_70285,0x78206de30d4529d37ddcac01cf91f187170f05d5,0xf19f89e677c67af46d398e91fb8f0e6734882d96,0.01,1655900801,0,,,0,0,0
AlphaHomora_70286,0x4a7c724ddaec352730d3c744b94d02a1f0bf9eb4,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655900910,0,,,0,0,0
AlphaHomora_70287,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655901023,0,,,0,0,0
AlphaHomora_70288,0x96d4f9d8f23eadee78fc6824fc60b8c1ce578443,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655901142,0,,,0,0,0
AlphaHomora_70289,0xc12e1e375df111450331626319658eee047b632e,0x98a307fe591fd9dcd17412ef43def3da124d9ddd,0.2647352990777962,1655901364,0,,,0,0,0
AlphaHomora_70290,0x23819f5596942e3098e1f924445eabcc79f7a40b,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655901729,0,,,0,0,0
AlphaHomora_70291,0x0381f313983b70b0e3cc07d3496146ce4bec6ec3,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655901874,0,,,0,0,0
AlphaHomora_70292,0x0381f313983b70b0e3cc07d3496146ce4bec6ec3,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655901874,0,,,0,0,0
AlphaHomora_70293,0xf00478d9686bf1969037e387e8e4d28d07de927e,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655901884,0,,,0,0,0
AlphaHomora_70294,0x82d9f7dd22ca3f47ba5e533d2cd9f4fa014c99f7,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655901884,0,,,0,0,0
AlphaHomora_70295,0xa19e39f868332c31aed43ef96a3e1cdf29a163ff,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655901884,0,,,0,0,0
AlphaHomora_70296,0x8098975884514bbe00f5a789e711676da67bcb36,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655901921,0,,,0,0,0
AlphaHomora_70297,0x40cd64cf6f2ed6e86790fc39edc3a91b91cb6d12,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655901983,0,,,0,0,0
AlphaHomora_70298,0xed888e2713b9c4d1536ff48765e0c99b2bf03877,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655902008,0,,,0,0,0
AlphaHomora_70299,0x4fb8c3e8dd1027feb93fdd7f2c3d6648d164f52e,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655902040,0,,,0,0,0
AlphaHomora_70300,0x36898c0f865bffa3743c9a7e1d190716d36c24ee,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655902108,0,,,0,0,0
AlphaHomora_70301,0x10a4d0f57f407edc5c6469e42af1c5ed02d653df,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655902153,0,,,0,0,0
AlphaHomora_70302,0xb89c0c6daf1faf8618f96ddc8ab670e54aa2ca19,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655902153,0,,,0,0,0
AlphaHomora_70303,0x3696c5dada1748bc722af3edebf6ab00b2d3cea2,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655902172,0,,,0,0,0
AlphaHomora_70304,0xb60d18f5f60e72ffd4d9c0a52fef251f849e600d,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655902172,0,,,0,0,0
AlphaHomora_70305,0xce2ef1ad4472f1ae6b50b791b1d7995192d652db,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655902212,0,,,0,0,0
AlphaHomora_70306,0xce0d2213a0eaff4176d90b39879b7b4f870fa428,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655902250,0,,,0,0,0
AlphaHomora_70307,0xc108810da6f07524a7ce83e689da1caee5d7b91d,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655902250,0,,,0,0,0
AlphaHomora_70308,0x514ce3f21da8946886189699a0b1be0dccd69c4c,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655902276,0,,,0,0,0
AlphaHomora_70309,0xdb3b62680c4a9022ccfcd1f9ea086bba658c0401,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655902276,0,,,0,0,0
AlphaHomora_70310,0x36972d2fb86bedad731547704a1366b246ee79a7,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655902276,0,,,0,0,0
AlphaHomora_70311,0x5f3db241b2ea0e11d3d6ad5f6ed6b4da8e3e56a6,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655902358,0,,,0,0,0
AlphaHomora_70312,0xaeb72f66338da1504d1541ed9b94f35d3cb5507a,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655902358,0,,,0,0,0
AlphaHomora_70313,0xdf69e8b1d9a90f57b2d370081560f21e50312f2a,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655902384,0,,,0,0,0
AlphaHomora_70314,0x20e419c170b3bf0a66d8424a77d0e2190ad86eee,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655902485,0,,,0,0,0
AlphaHomora_70315,0xb1cfdecc0f54c6aa2bfba7c9466b96e5de8573f7,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655902501,0,,,0,0,0
AlphaHomora_70316,0x7e0ea6fec9893baec16c96baac02d956a0b67dc2,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655902689,0,,,0,0,0
AlphaHomora_70317,0x74cd25f10dd1246e7539d672ed88e843cb402658,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655902794,0,,,0,0,0
AlphaHomora_70318,0xd3f5a1fa73e0d498146ac3dddd659cc70ef99ac7,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655902922,0,,,0,0,0
AlphaHomora_70319,0x78206de30d4529d37ddcac01cf91f187170f05d5,0xf19f89e677c67af46d398e91fb8f0e6734882d96,0.000916,1655902980,0,,,0,0,0
AlphaHomora_70320,0x78206de30d4529d37ddcac01cf91f187170f05d5,0x7423379b3bad33756655766aecd314b7954e9f40,0.000916,1655902980,0,,,0,0,0
AlphaHomora_70321,0x9ce9ee69604f8036e25a0993d2566a66564818df,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655903010,0,,,0,0,0
AlphaHomora_70322,0x9ce9ee69604f8036e25a0993d2566a66564818df,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655903010,0,,,0,0,0
AlphaHomora_70323,0x61e46418a36704faf9ed7e8095bd52e4eef76191,0x461d6eb2a96483e37f25de4824d76e4fc94854d7,0.5,1655903185,0,,,0,0,0
AlphaHomora_70324,0x700279f2b3a458e780318c82ba6e2185eefe5d58,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655903185,0,,,0,0,0
AlphaHomora_70325,0xa4e5961b58dbe487639929643dcb1dc3848daf5e,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655903949,0,,,0,0,0
AlphaHomora_70326,0x78206de30d4529d37ddcac01cf91f187170f05d5,0x7423379b3bad33756655766aecd314b7954e9f40,0.001,1655904016,0,,,0,0,0
AlphaHomora_70327,0xb0468b8a873a5cabdb907c55d5ade73954828dcb,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655904280,0,,,0,0,0
AlphaHomora_70328,0x5600991a2e869178ca249e0180198bc7e014fbbd,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655904848,0,,,0,0,0
AlphaHomora_70329,0x78206de30d4529d37ddcac01cf91f187170f05d5,0xf19f89e677c67af46d398e91fb8f0e6734882d96,0.000917,1655904980,0,,,0,0,0
AlphaHomora_70330,0xb6ce629cbd3d9693b11078beb4a70db7cb6456e6,0xe8752090e2279d8a8014f078f436df25c74deebf,0.09073708,1655905243,0,,,0,0,0
AlphaHomora_70331,0x66a7abe4a227b0ce498049d6566c530a09ac61e4,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655905658,0,,,0,0,0
AlphaHomora_70332,0xa57b13ec4ddd06c0b7744453c53f845e0833e978,0x2e7367bf715f05c7833c89c09ee39f4010558378,0.05,1655905711,0,,,0,0,0
AlphaHomora_70333,0x78206de30d4529d37ddcac01cf91f187170f05d5,0xf19f89e677c67af46d398e91fb8f0e6734882d96,0.002,1655906242,0,,,0,0,0
AlphaHomora_70334,0x78206de30d4529d37ddcac01cf91f187170f05d5,0x7423379b3bad33756655766aecd314b7954e9f40,0.002,1655906242,0,,,0,0,0
AlphaHomora_70335,0x733d9fdfb59f5e0c67f1acda85b2089461d4c2a3,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655906444,0,,,0,0,0
AlphaHomora_70336,0x19527f8784d527e6eff3e39f8fc76ad38b3d7801,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655906619,0,,,0,0,0
AlphaHomora_70337,0x950457a851a3fe02aa4f0ccb29da03b249956573,0x6a2e19487ff32305cf3b3c6f743567faf97b665a,0.1,1655906715,0,,,0,0,0
AlphaHomora_70338,0x443934a2590a0038f2c3d01e94a98db69eca3e41,0xae577c977d0447e3619567efe15a85098da77b5d,2.530319340221556,1655907529,0,,,0,0,0
AlphaHomora_70339,0x443934a2590a0038f2c3d01e94a98db69eca3e41,0xae577c977d0447e3619567efe15a85098da77b5d,2.522396033995502,1655907589,0,,,0,0,0
AlphaHomora_70340,0xcb04b3cc226e5eb0729f052853c6d84f786dccb5,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655907964,0,,,0,0,0
AlphaHomora_70341,0x4c800b882dff3ab1c6cdd4339bac14543cf3a036,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655908032,0,,,0,0,0
AlphaHomora_70342,0xaa3ec86a57a5ec8fb08fcba1f7192dd81fcfb0bb,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655908059,0,,,0,0,0
AlphaHomora_70343,0x32482f10586eae28273b05a6ca6bd0cc20395a12,0x99b2531b219e7aad69f785d15d9ddeff577f2762,0.02780915,1655908250,0,,,0,0,0
AlphaHomora_70344,0xd0cd80e7f31da26d35cc9a7d39433499e02861b9,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655908355,0,,,0,0,0
AlphaHomora_70345,0x443934a2590a0038f2c3d01e94a98db69eca3e41,0xae577c977d0447e3619567efe15a85098da77b5d,2.5171902643620867,1655908960,0,,,0,0,0
AlphaHomora_70346,0x443934a2590a0038f2c3d01e94a98db69eca3e41,0xae577c977d0447e3619567efe15a85098da77b5d,2.5174531903391397,1655908960,0,,,0,0,0
AlphaHomora_70347,0x78206de30d4529d37ddcac01cf91f187170f05d5,0xf19f89e677c67af46d398e91fb8f0e6734882d96,0.0082,1655909257,0,,,0,0,0
AlphaHomora_70348,0x6eff3372fa352b239bb24ff91b423a572347000d,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655909956,0,,,0,0,0
AlphaHomora_70349,0xdfa5d32e82ce9d131ca77f5e260c3d0d68deb61b,0x4d5ef58aac27d99935e5b6b4a6778ff292059991,0.022143,1655910230,0,,,0,0,0
AlphaHomora_70350,0xbae2b04fa25cda79712376f7ac2988652fd66bf8,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655910320,0,,,0,0,0
AlphaHomora_70351,0x08bd12ae07e9692f0a64147c6511fe8ec8ab04bb,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655910423,0,,,0,0,0
AlphaHomora_70352,0x369c54b1e66c5b0c0f7d983f9dae9e427b88edd6,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655910427,0,,,0,0,0
AlphaHomora_70353,0x47032a6c893ddbeac4ab0ef06a7225593d28a534,0xa19bcb7c87e47b377427690054b6fde997444dad,0.2,1655910637,0,,,0,0,0
AlphaHomora_70354,0x4fbede53b59d1a2ab85f785ad76e1dcd66a1546a,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655910711,0,,,0,0,0
AlphaHomora_70355,0x5efe48f8383921d950683c46b87e28e21dea9fb5,0x4e7ff46a9ad640c72731f083f06f0a7c94135a9a,1.0,1655910769,0,,,0,0,0
AlphaHomora_70356,0xc4436fbae6eba5d95bf7d53ae515f8a707bd402a,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655910846,0,,,0,0,0
AlphaHomora_70357,0xcda640bb9e3965f8a15134be844ea461e6c73c00,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655911026,0,,,0,0,0
AlphaHomora_70358,0x7887644d4be760065eaf13d45387719a36892f72,0xedf6e65e51d63bf8c7de15ac3a2901a589c7f4cd,0.1345,1655911103,0,,,0,0,0
AlphaHomora_70359,0xb47ca486f61532cb40630eaee136582154007cf3,0x4d5ef58aac27d99935e5b6b4a6778ff292059991,0.05514873,1655912010,0,,,0,0,0
AlphaHomora_70360,0x6b34f2b877c9ce2c5dbe8ca5f0fc7ade83467d83,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655912145,0,,,0,0,0
AlphaHomora_70361,0xf83310adfc493ac4abc3821b34b95fdb85098f71,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655912746,0,,,0,0,0
AlphaHomora_70362,0x4393b9c542bf79e5235180d6da1915c0f9bc02c3,0x73a6a93e55888966e7ba7e4a1cedee6d45750e24,1.0,1655912817,0,,,0,0,0
AlphaHomora_70363,0x7b75910dc39fc3328a0ae6a5fda344a5f892e951,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655912856,0,,,0,0,0
AlphaHomora_70364,0x36d7fd3a704c013d950b7a29e5dbed6b36a15978,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655912915,0,,,0,0,0
AlphaHomora_70365,0x11deae5a40c548de514bb3778dcbef01605a68fd,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655913031,0,,,0,0,0
AlphaHomora_70366,0x50aab6ea6c6fcff426f5bb4fe4ecf9c963409a4f,0x53162d78dca413d9e28cf62799d17a9e278b60e8,0.04,1655913644,0,,,0,0,0
AlphaHomora_70367,0xca3b44bf423e26b0c28e23f840cdc7ad90d633f8,0x439710fc27b565372008657e854be116db01d4ca,5.0,1655913954,0,,,0,0,0
AlphaHomora_70368,0x36ea41f1008b9d767e96832554a9cf5fda77a3bc,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655913963,0,,,0,0,0
AlphaHomora_70369,0x0e7d8334ec31dd52e477c422f5aa3b85ef2deee4,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655914034,0,,,0,0,0
AlphaHomora_70370,0x5f0b2fb6eb418ab88d4d09d21baedaff72eba2eb,0x439710fc27b565372008657e854be116db01d4ca,1.0,1655914202,0,,,0,0,0
AlphaHomora_70371,0x7c0a27acae7a54bad0876a774dbc64bb4dcb6821,0x2e7367bf715f05c7833c89c09ee39f4010558378,0.1,1655914632,0,,,0,0,0
AlphaHomora_70372,0x94d0a80dc678fa7b37482a5eff7542c9d626fd8f,0x674bdf20a0f284d710bc40872100128e2d66bd3f,5.421354620000001,1655914632,0,,,0,0,0
AlphaHomora_70373,0x7c0a27acae7a54bad0876a774dbc64bb4dcb6821,0x2e7367bf715f05c7833c89c09ee39f4010558378,0.1,1655914726,0,,,0,0,0
AlphaHomora_70374,0x7c0a27acae7a54bad0876a774dbc64bb4dcb6821,0x2e7367bf715f05c7833c89c09ee39f4010558378,0.05,1655914738,0,,,0,0,0
AlphaHomora_70375,0x7c0a27acae7a54bad0876a774dbc64bb4dcb6821,0x2e7367bf715f05c7833c89c09ee39f4010558378,0.1,1655914795,0,,,0,0,0
AlphaHomora_70376,0x49f4db97057572f9a824f2f447785e5ae4c83623,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655915127,0,,,0,0,0
AlphaHomora_70377,0x3a4d11d08e36f28e809044d8b436d6586b6e39ee,0x2e7367bf715f05c7833c89c09ee39f4010558378,0.15,1655915911,0,,,0,0,0
AlphaHomora_70378,0x84b4fa4747f0a9a8bc4eaea00de67ff545c021a9,0x3db3c1cfc5796c331fc4b967d13e54164a5f3b49,2.4840862857811e-05,1655916021,0,,,0,0,0
AlphaHomora_70379,0x2554ff19fa28b0e79bbc6ff0f4bd9ef92a7e2bc2,0x16668854dd35b25d3b219db372cb256eb9898b98,1.182898231324e-06,1655916021,0,,,0,0,0
AlphaHomora_70380,0x247dce0a5a21344c7971b0ec3881d03c7f1b9dc4,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655916310,0,,,0,0,0
AlphaHomora_70381,0x06d323bec44b3b726b8b2bd91a84213b29f813bb,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655916519,0,,,0,0,0
AlphaHomora_70382,0x8371675f874f1a934d4ab538f95d511901b30002,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655916771,0,,,0,0,0
AlphaHomora_70383,0x363d77d5364e62fd6d19ebf3e3a5eeddf06560e2,0x2e7367bf715f05c7833c89c09ee39f4010558378,0.15,1655916925,0,,,0,0,0
AlphaHomora_70384,0x363d77d5364e62fd6d19ebf3e3a5eeddf06560e2,0x2e7367bf715f05c7833c89c09ee39f4010558378,0.15,1655917043,0,,,0,0,0
AlphaHomora_70385,0x51505ea997688626dbd2e076878d897ba52cbe10,0x2e7367bf715f05c7833c89c09ee39f4010558378,0.1,1655917490,0,,,0,0,0
AlphaHomora_70386,0x50aab6ea6c6fcff426f5bb4fe4ecf9c963409a4f,0x53162d78dca413d9e28cf62799d17a9e278b60e8,0.0037,1655917542,0,,,0,0,0
AlphaHomora_70387,0x4cc554ddbf5ab338c1977daced8c89af1a1c6ff6,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655917783,0,,,0,0,0
AlphaHomora_70388,0x9973bb0fe5f8df5de730776df09e946c74254fb3,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655918421,0,,,0,0,0
AlphaHomora_70389,0xe81397ba5dc43d08c6ac89a8b1c531b21c028648,0xcbe245d48c632509e9e1d0e44c0342da6e7abd57,0.06,1655918762,0,,,0,0,0
AlphaHomora_70390,0x854373387e41371ac6e307a1f29603c6fa10d872,0x2e7367bf715f05c7833c89c09ee39f4010558378,0.15,1655919438,0,,,0,0,0
AlphaHomora_70391,0x7887644d4be760065eaf13d45387719a36892f72,0x5cfba494b1e0d99e418293d9a8df97fd1989897a,0.1484,1655919536,0,,,0,0,0
AlphaHomora_70392,0x938b16d0b84a9f89df4f5eb100f35deed26d3f8b,0x43a712dd3801f03599dd15a6bf1f854f6182181d,0.005565,1655919568,0,,,0,0,0
AlphaHomora_70393,0x363d77d5364e62fd6d19ebf3e3a5eeddf06560e2,0x2e7367bf715f05c7833c89c09ee39f4010558378,0.15,1655919806,0,,,0,0,0
AlphaHomora_70394,0x363d77d5364e62fd6d19ebf3e3a5eeddf06560e2,0x2e7367bf715f05c7833c89c09ee39f4010558378,0.15,1655919806,0,,,0,0,0
AlphaHomora_70395,0x854373387e41371ac6e307a1f29603c6fa10d872,0x2e7367bf715f05c7833c89c09ee39f4010558378,0.15,1655920312,0,,,0,0,0
AlphaHomora_70396,0x7c0a27acae7a54bad0876a774dbc64bb4dcb6821,0x2e7367bf715f05c7833c89c09ee39f4010558378,0.1,1655920312,0,,,0,0,0
AlphaHomora_70397,0xa9bd7eef0c7affbdbdae92105712e9ff8b06ed49,0x2e7367bf715f05c7833c89c09ee39f4010558378,0.05,1655920666,0,,,0,0,0
AlphaHomora_70398,0xc33ee8bb15564f29b053b00baf9d529673c4cac4,0x2e7367bf715f05c7833c89c09ee39f4010558378,0.15,1655920666,0,,,0,0,0
